User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Dan,bicep curls,0,0.00016999244689941406,-0.12,0.97,-0.02,-25,-38,112,337.64,-258.52,53.36
Dan,bicep curls,0,0.2272958755493164,-0.14,0.97,-0.02,-68,368,-92,334.88,-258.52,50.6
Dan,bicep curls,0,0.348585844039917,-0.13,0.96,-0.04,127,690,146,332.12,-257.6,57.04
Dan,bicep curls,0,0.4638829231262207,-0.13,0.98,-0.03,37,-165,-76,335.8,-253.0,54.28
Dan,bicep curls,0,0.6319179534912109,-0.12,0.98,-0.03,-100,675,-11,334.88,-257.6,51.52
Dan,bicep curls,0,0.7306809425354004,-0.12,0.98,-0.03,-30,-252,-12,333.04,-254.84,57.96
Dan,bicep curls,0,0.8522989749908447,-0.12,0.97,-0.03,29,-62,-54,333.96,-257.6,58.88
Dan,bicep curls,0,0.9674689769744873,-0.12,0.97,-0.03,-51,181,184,336.72,-256.68,57.04
Dan,bicep curls,0,1.131842851638794,-0.12,0.97,-0.03,-110,-411,329,334.88,-255.76,53.36
Dan,bicep curls,0,1.2315938472747803,-0.11,0.97,-0.04,-694,-1126,-528,333.96,-260.36,55.2
Dan,bicep curls,0,1.3319909572601318,-0.15,0.98,-0.07,263,-10258,-3589,362.48,-247.48,14.72
Dan,bicep curls,0,1.4375829696655273,-0.35,0.97,0.0,496,-14509,-11458,429.64,-186.76,-65.32
Dan,bicep curls,0,1.5811758041381836,-0.51,0.91,0.15,-4314,-13575,-18298,459.08,-130.64,-117.76
Dan,bicep curls,0,1.7307078838348389,-0.71,0.74,0.44,-14719,-14550,-23123,485.76,53.36,-244.72
Dan,bicep curls,0,1.8389229774475098,-0.75,0.37,0.69,-21847,-6607,-18508,402.96,325.68,-325.68
Dan,bicep curls,0,1.9625499248504639,-0.65,0.0,0.73,-21614,-4274,-14090,278.76,547.4,-255.76
Dan,bicep curls,0,2.0786988735198975,-0.51,-0.31,0.57,-17303,-2948,-12665,148.12,646.76,-111.32
Dan,bicep curls,0,2.2314908504486084,-0.28,-0.51,0.21,-5934,730,-3696,40.48,646.76,22.08
Dan,bicep curls,0,2.331925868988037,-0.18,-0.66,0.17,13180,-1146,7695,28.52,640.32,34.04
Dan,bicep curls,0,2.4714138507843018,-0.24,-0.64,0.28,19861,1051,11720,115.92,656.88,-88.32
Dan,bicep curls,0,2.6319148540496826,-0.51,-0.52,0.6,18784,9062,15508,243.8,581.44,-234.6
Dan,bicep curls,0,2.7319259643554688,-0.73,-0.29,0.66,12850,23179,20578,403.88,413.08,-267.72
Dan,bicep curls,0,2.8500049114227295,-0.9,0.09,0.45,2302,17940,21171,522.56,191.36,-120.52
Dan,bicep curls,0,2.96494197845459,-0.75,0.46,0.2,-3615,13649,17878,494.96,-4.6,35.88
Dan,bicep curls,0,3.1318938732147217,-0.52,0.71,0.0,-4781,9422,12557,394.68,-147.2,117.76
Dan,bicep curls,0,3.2306509017944336,-0.33,0.83,-0.04,-3151,918,9401,312.8,-230.92,123.28
Dan,bicep curls,0,3.349982976913452,-0.22,0.93,-0.04,-2998,-2609,5132,270.48,-276.92,101.2
Dan,bicep curls,0,3.4601478576660156,-0.14,0.96,-0.05,-291,-7138,-818,275.08,-290.72,76.36
Dan,bicep curls,0,3.582412004470825,-0.21,0.99,-0.08,2169,-8657,-9292,339.48,-257.6,44.16
Dan,bicep curls,0,3.7317259311676025,-0.35,0.99,-0.01,1164,-11181,-16638,385.48,-220.8,31.28
Dan,bicep curls,0,3.8320648670196533,-0.59,0.93,0.08,-4604,-15461,-24612,489.44,-72.68,-51.52
