User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Sandra,shoulder,0,0.00018405914306640625,-0.09,0.96,0.04,-1756,-606,1179,192.28,-313.72,-253.0
Sandra,shoulder,0,0.23233294486999512,-0.11,0.98,0.04,758,258,-338,180.32,-314.64,-267.72
Sandra,shoulder,0,0.3537719249725342,-0.11,0.98,0.04,1240,257,-445,187.68,-314.64,-258.52
Sandra,shoulder,0,0.49743199348449707,-0.09,0.98,0.05,581,253,90,192.28,-317.4,-249.32
Sandra,shoulder,0,0.6338710784912109,-0.09,0.99,0.05,-3,-84,39,191.36,-317.4,-246.56
Sandra,shoulder,0,0.7338480949401855,-0.09,0.99,0.04,106,248,-626,190.44,-318.32,-248.4
Sandra,shoulder,0,0.83725905418396,-0.1,0.98,0.02,640,152,-888,196.88,-315.56,-250.24
Sandra,shoulder,0,0.9872689247131348,-0.12,0.97,0.01,239,-486,-315,206.08,-315.56,-241.96
Sandra,shoulder,0,1.1336190700531006,-0.18,1.11,-0.01,1580,-1141,-62,207.92,-316.48,-241.96
Sandra,shoulder,0,1.2338321208953857,-0.26,1.21,-0.02,1767,129,-2125,214.36,-320.16,-230.0
Sandra,shoulder,0,1.3561770915985107,-0.21,1.11,-0.04,3372,-295,5003,210.68,-331.2,-207.92
Sandra,shoulder,0,1.4698960781097412,-0.08,0.94,-0.03,3216,-3197,12930,123.28,-361.56,-191.36
Sandra,shoulder,0,1.6326169967651367,0.1,0.8,-0.07,-2401,-5052,14990,-29.44,-357.88,-184.0
Sandra,shoulder,0,1.733154058456421,0.14,0.74,-0.11,-2876,1764,5568,-140.76,-315.56,-207.92
Sandra,shoulder,0,1.8487730026245117,0.31,0.75,-0.09,3903,4502,-5405,-112.24,-322.0,-218.04
Sandra,shoulder,0,1.963655948638916,0.31,0.74,-0.1,3297,1476,-7899,-38.64,-352.36,-193.2
Sandra,shoulder,0,2.102457046508789,0.33,0.84,-0.15,2144,-627,-7677,44.16,-367.08,-170.2
Sandra,shoulder,0,2.2339041233062744,0.25,0.9,-0.14,203,320,-6831,114.08,-368.92,-163.76
Sandra,shoulder,0,2.3663289546966553,0.09,0.9,-0.12,-2766,-904,-4317,143.52,-359.72,-165.6
Sandra,shoulder,0,2.5339739322662354,-0.02,0.96,-0.15,-2456,1685,-3120,188.6,-345.92,-182.16
Sandra,shoulder,0,2.6338579654693604,-0.14,1.04,-0.14,-2862,-661,-1449,218.96,-330.28,-197.8
Sandra,shoulder,0,2.745008945465088,-0.26,1.14,-0.15,-1478,-2239,-2185,230.92,-315.56,-224.48
Sandra,shoulder,0,2.863640069961548,-0.39,1.25,-0.04,1392,-865,-2975,248.4,-306.36,-230.0
Sandra,shoulder,0,2.9909040927886963,-0.36,1.16,-0.04,1469,-2267,1387,255.76,-303.6,-230.0
Sandra,shoulder,0,3.1338961124420166,-0.21,1.01,0.01,2057,2635,10098,212.52,-331.2,-214.36
Sandra,shoulder,0,3.2338860034942627,-0.02,0.86,0.04,-284,3420,14747,107.64,-356.96,-207.0
Sandra,shoulder,0,3.378499984741211,0.13,0.72,-0.09,-1831,-4504,10418,-30.36,-348.68,-215.28
Sandra,shoulder,0,3.5337140560150146,0.26,0.73,-0.07,3829,3125,-3935,-74.52,-341.32,-214.36
Sandra,shoulder,0,3.633918046951294,0.26,0.71,-0.09,3846,-951,-9513,-0.92,-362.48,-177.56
Sandra,shoulder,0,3.7339630126953125,0.26,0.84,-0.13,446,3544,-7564,83.72,-369.84,-162.84
Sandra,shoulder,0,3.876307964324951,0.14,0.89,-0.18,-4173,-3195,-3612,137.08,-358.8,-175.72
Sandra,shoulder,0,4.0336620807647705,0.04,0.97,-0.09,-3770,77,-1430,168.36,-342.24,-214.36
Sandra,shoulder,0,4.133831024169922,-0.04,1.08,-0.07,-3560,870,-1268,179.4,-327.52,-242.88
Sandra,shoulder,0,4.2385499477386475,-0.26,1.25,-0.1,-1933,-5258,-4166,199.64,-305.44,-269.56
Sandra,shoulder,0,4.359852075576782,-0.32,1.29,0.02,3477,-671,-3401,218.04,-304.52,-260.36
Sandra,shoulder,0,4.477525949478149,-0.29,1.15,0.01,2922,-3011,3957,215.28,-310.96,-254.84
Sandra,shoulder,0,4.633912086486816,-0.1,0.98,0.01,2799,-1422,12465,155.48,-339.48,-231.84
Sandra,shoulder,0,4.741281986236572,0.02,0.72,-0.02,-2037,-4029,12697,23.92,-357.88,-214.36
