User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Sandra,tricep,0,0.00023293495178222656,0.49,-0.95,-0.08,43,64,-76,-310.96,460.0,-85.56
Sandra,tricep,0,0.2346200942993164,0.45,-0.96,-0.07,163,1302,1473,-311.88,457.24,-87.4
Sandra,tricep,0,0.354856014251709,0.39,-0.98,-0.04,-629,1518,4300,-296.24,475.64,-96.6
Sandra,tricep,0,0.5120141506195068,0.31,-1.06,-0.03,-720,2294,9163,-261.28,517.04,-99.36
Sandra,tricep,0,0.631723165512085,0.16,-1.12,-0.04,-646,3399,14615,-177.56,578.68,-103.96
Sandra,tricep,0,0.7458770275115967,-0.0,-1.14,-0.08,-582,2020,15468,-48.76,635.72,-100.28
Sandra,tricep,0,0.8607971668243408,-0.16,-1.06,-0.1,-659,4074,13237,79.12,652.28,-88.32
Sandra,tricep,0,0.9809131622314453,-0.3,-0.94,-0.15,-938,4679,12348,202.4,630.2,-70.84
Sandra,tricep,0,1.1320321559906006,-0.48,-0.8,-0.18,-1083,-904,7553,293.48,597.08,-54.28
Sandra,tricep,0,1.2409191131591797,-0.52,-0.69,-0.2,109,-882,1893,311.88,580.52,-50.6
Sandra,tricep,0,1.3559291362762451,-0.57,-0.63,-0.18,726,-564,-3825,320.16,575.92,-58.88
Sandra,tricep,0,1.5022130012512207,-0.53,-0.68,-0.24,1298,-429,-9592,280.6,598.0,-68.08
Sandra,tricep,0,1.63114595413208,-0.48,-0.81,-0.21,612,-343,-14408,191.36,637.56,-76.36
Sandra,tricep,0,1.7407910823822021,-0.33,-0.93,-0.16,-667,1438,-16581,45.08,652.28,-87.4
Sandra,tricep,0,1.8745510578155518,-0.06,-1.08,-0.19,1809,-334,-18713,-112.24,616.4,-100.28
Sandra,tricep,0,2.0321099758148193,0.11,-1.11,-0.18,759,-3787,-16122,-242.88,532.68,-107.64
Sandra,tricep,0,2.1371631622314453,0.31,-1.08,-0.11,1276,-3191,-12210,-328.44,432.4,-97.52
Sandra,tricep,0,2.260910987854004,0.48,-0.95,-0.11,771,-1414,-7736,-370.76,346.84,-82.8
Sandra,tricep,0,2.382128953933716,0.58,-0.86,-0.12,1420,-1877,-3328,-385.48,298.08,-73.6
Sandra,tricep,0,2.5320401191711426,0.65,-0.8,-0.14,718,218,844,-385.48,284.28,-70.84
Sandra,tricep,0,2.632115125656128,0.68,-0.8,-0.14,-387,1187,4176,-385.48,304.52,-74.52
Sandra,tricep,0,2.7497191429138184,0.66,-0.82,-0.16,-1265,1240,7627,-367.08,357.88,-84.64
Sandra,tricep,0,2.8746070861816406,0.6,-0.91,-0.14,-1340,895,10488,-327.52,433.32,-80.04
Sandra,tricep,0,3.0319759845733643,0.47,-0.97,-0.15,-1146,644,12583,-303.6,474.72,-84.64
Sandra,tricep,0,3.132132053375244,0.31,-1.04,-0.17,-1510,2738,14623,-221.72,552.92,-80.04
Sandra,tricep,0,3.26204514503479,0.15,-1.07,-0.19,-688,2715,15207,-111.32,618.24,-73.6
Sandra,tricep,0,3.4319660663604736,-0.08,-1.02,-0.25,-1715,842,13843,21.16,651.36,-61.64
Sandra,tricep,0,3.532020092010498,-0.25,-0.96,-0.31,-1953,755,10787,147.2,644.92,-39.56
Sandra,tricep,0,3.632038116455078,-0.4,-0.8,-0.27,-2023,898,6297,231.84,616.4,-16.56
Sandra,tricep,0,3.7583420276641846,-0.45,-0.69,-0.27,-490,-502,1184,273.24,598.92,-1.84
Sandra,tricep,0,3.8735790252685547,-0.47,-0.65,-0.27,855,-869,-2527,267.72,601.68,-9.2
Sandra,tricep,0,4.0306010246276855,-0.49,-0.68,-0.26,1162,79,-7616,223.56,621.0,-25.76
Sandra,tricep,0,4.1320600509643555,-0.4,-0.73,-0.3,465,-1271,-11679,120.52,648.6,-43.24
Sandra,tricep,0,4.241073131561279,-0.2,-0.91,-0.2,2127,1309,-14681,-1.84,645.84,-60.72
Sandra,tricep,0,4.357084035873413,-0.05,-1.02,-0.27,1062,-3113,-16771,-146.28,603.52,-81.88
Sandra,tricep,0,4.496737003326416,0.15,-1.06,-0.2,1602,-957,-15321,-259.44,518.88,-93.84
Sandra,tricep,0,4.632091999053955,0.34,-1.05,-0.16,1178,-2342,-13225,-332.12,421.36,-92.92
Sandra,tricep,0,4.737040996551514,0.51,-0.94,-0.15,1253,-1309,-8891,-356.04,373.52,-89.24
Sandra,tricep,0,4.883563041687012,0.63,-0.85,-0.13,1907,-2174,-4166,-381.8,300.84,-80.04
Sandra,tricep,0,5.030951976776123,0.68,-0.78,-0.13,1181,-1392,-1120,-391.0,268.64,-69.0
Sandra,tricep,0,5.131852149963379,0.73,-0.75,-0.14,24,829,1733,-388.24,264.04,-64.4
Sandra,tricep,0,5.244694948196411,0.72,-0.77,-0.16,-878,217,4928,-383.64,286.12,-73.6
Sandra,tricep,0,5.3696911334991455,0.69,-0.83,-0.14,-1282,1382,9110,-15301.44,296.24,-20961.28
Sandra,tricep,0,5.531931161880493,0.56,-0.9,-0.14,-2288,1798,12917,-333.96,421.36,-74.52
Sandra,tricep,0,5.642186164855957,0.46,-1.01,-0.16,-1696,2276,15221,-258.52,517.04,-74.52
Sandra,tricep,0,5.760823965072632,0.27,-1.05,-0.18,-1736,2081,16271,-149.04,596.16,-63.48
Sandra,tricep,0,5.875900030136108,0.08,-1.03,-0.22,-1128,2542,15473,-9.2,647.68,-50.6
Sandra,tricep,0,6.031928062438965,-0.16,-0.97,-0.28,-1739,2198,13126,124.2,650.44,-30.36
Sandra,tricep,0,6.1420910358428955,-0.28,-0.85,-0.35,-2033,1576,8841,225.4,622.84,-1.84
Sandra,tricep,0,6.242260932922363,-0.34,-0.73,-0.35,-122,-502,-528,260.36,604.44,2.76
Sandra,tricep,0,6.369578123092651,-0.38,-0.69,-0.35,520,-281,-5721,237.36,614.56,0.92
