User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Morgan,shoulder,0,0.00015497207641601562,-0.01,-1.05,-0.02,-263,-52,51,-62.56,570.4,-166.52
Morgan,shoulder,0,0.23271703720092773,-0.01,-1.05,-0.03,-5,23,160,-63.48,568.56,-166.52
Morgan,shoulder,0,0.3587229251861572,-0.01,-1.05,-0.03,63,-110,74,-63.48,572.24,-166.52
Morgan,shoulder,0,0.477802038192749,-0.01,-1.05,-0.02,190,635,25,-60.72,572.24,-164.68
Morgan,shoulder,0,0.6336638927459717,-0.02,-1.05,-0.02,40,1413,200,-63.48,569.48,-166.52
Morgan,shoulder,0,0.7337558269500732,-0.0,-1.05,-0.03,-324,608,371,-58.88,568.56,-172.96
Morgan,shoulder,0,0.8613049983978271,-0.01,-1.05,-0.03,-313,-621,-87,-56.12,574.08,-172.04
Morgan,shoulder,0,0.9825558662414551,-0.03,-1.05,-0.05,-510,-603,-245,-57.04,572.24,-167.44
Morgan,shoulder,0,1.1336369514465332,-0.04,-1.05,-0.04,-364,-992,347,-62.56,572.24,-164.68
Morgan,shoulder,0,1.233672857284546,0.02,-1.21,-0.03,-917,1584,-2166,-64.4,576.84,-162.84
Morgan,shoulder,0,1.3564128875732422,0.06,-1.3,-0.06,-374,5074,-6916,-91.08,564.88,-162.84
Morgan,shoulder,0,1.4738500118255615,0.1,-1.24,-0.05,556,5340,-4863,-126.04,551.08,-184.0
Morgan,shoulder,0,1.633685827255249,0.14,-1.12,-0.06,-1323,3705,978,-128.8,550.16,-197.8
Morgan,shoulder,0,1.7335610389709473,0.16,-1.02,-0.05,-1167,2507,4593,-92.0,563.96,-201.48
Morgan,shoulder,0,1.8352618217468262,0.15,-0.93,-0.05,-935,-683,7258,-45.08,587.88,-195.04
Morgan,shoulder,0,1.9776239395141602,0.12,-0.71,-0.03,-64,-2133,3996,-11.04,596.16,-192.28
