User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
shaohan,shoulder,0,0.0001621246337890625,0,0,0,0,0,0,0,0,0
shaohan,shoulder,0,0.09404802322387695,-0.06,-1.0,-0.23,-580,1136,283,279.68,489.44,142.6
shaohan,shoulder,0,0.21391701698303223,-0.07,-0.99,-0.24,648,748,339,275.08,486.68,150.88
shaohan,shoulder,0,0.34656596183776855,-0.09,-1.0,-0.23,170,-1418,850,275.08,491.28,151.8
shaohan,shoulder,0,0.46806812286376953,-0.11,-1.01,-0.24,-706,-1152,317,290.72,485.76,141.68
shaohan,shoulder,0,0.5815091133117676,-0.1,-1.03,-0.25,-68,1250,-369,290.72,482.08,140.76
shaohan,shoulder,0,0.7066490650177002,-0.08,-1.0,-0.24,400,-225,-873,287.04,485.76,145.36
shaohan,shoulder,0,0.8266761302947998,-0.1,-0.98,-0.23,425,-587,280,280.6,492.2,143.52
shaohan,shoulder,0,0.9568181037902832,-0.09,-1.02,-0.24,-334,246,890,287.96,486.68,138.0
shaohan,shoulder,0,1.0828580856323242,-0.11,-1.08,-0.25,653,1017,-1387,285.2,488.52,142.6
shaohan,shoulder,0,1.2015321254730225,0.09,-1.43,-0.28,2520,6906,-13567,220.8,526.24,149.04
shaohan,shoulder,0,1.3178610801696777,0.1,-1.4,-0.28,-1052,10784,-5080,70.84,569.48,153.64
shaohan,shoulder,0,1.4428091049194336,0.08,-1.03,-0.22,-6861,9932,8961,23.0,550.16,186.76
shaohan,shoulder,0,1.5569360256195068,0.13,-0.61,-0.21,-11830,12587,17000,43.24,476.56,255.76
shaohan,shoulder,0,1.680225133895874,0.34,-0.79,-0.23,3261,2903,-1518,38.64,455.4,263.12
shaohan,shoulder,0,1.8254921436309814,0.25,-0.88,-0.26,-60,-7687,-1805,31.28,470.12,257.6
shaohan,shoulder,0,1.9467010498046875,0.24,-0.71,-0.21,4648,-5170,-8292,58.88,469.2,255.76
shaohan,shoulder,0,2.0728979110717773,0.11,-0.7,-0.21,8516,-6809,-8118,50.6,517.04,218.04
shaohan,shoulder,0,2.1878719329833984,0.15,-0.89,-0.17,5587,-4818,-3444,41.4,569.48,167.44
shaohan,shoulder,0,2.3014299869537354,0.24,-1.09,-0.14,457,-6989,2731,65.32,586.04,138.0
shaohan,shoulder,0,2.4264719486236572,0.22,-1.18,-0.15,-4093,-5244,7385,140.76,567.64,143.52
shaohan,shoulder,0,2.5493149757385254,0.26,-1.35,-0.23,-3495,-1768,3953,215.28,521.64,155.48
shaohan,shoulder,0,2.667902946472168,0.12,-1.23,-0.21,1127,4325,-1464,211.6,510.6,166.52
shaohan,shoulder,0,2.806713104248047,0.13,-1.2,-0.17,1235,4084,-4127,164.68,532.68,172.04
shaohan,shoulder,0,2.916599988937378,0.23,-1.29,-0.2,665,5450,-6413,92.92,553.84,173.88
shaohan,shoulder,0,3.0530741214752197,0.31,-1.29,-0.22,362,1899,-4003,52.44,561.2,173.88
shaohan,shoulder,0,3.1755690574645996,0.26,-1.13,-0.19,-3037,-3202,2722,12.88,558.44,173.88
shaohan,shoulder,0,3.2927770614624023,0.19,-0.88,-0.23,-3979,2543,8230,54.28,540.96,195.96
shaohan,shoulder,0,3.4363811016082764,0.18,-0.9,-0.2,-697,2760,7367,83.72,515.2,218.04
shaohan,shoulder,0,3.559325933456421,0.06,-0.8,-0.15,-1399,533,9068,130.64,486.68,232.76
shaohan,shoulder,0,3.6827590465545654,0.02,-0.89,-0.17,-43,2721,-1686,144.44,481.16,232.76
shaohan,shoulder,0,3.7966320514678955,0.11,-0.8,-0.17,-367,-23,-5753,116.84,483.92,236.44
shaohan,shoulder,0,3.9306271076202393,0.1,-0.79,-0.15,5213,-4873,-8601,75.44,512.44,220.8
shaohan,shoulder,0,4.049154043197632,0.14,-0.83,-0.17,3773,-1468,-6708,42.32,547.4,189.52
shaohan,shoulder,0,4.190237998962402,0.19,-0.98,-0.18,2531,-1908,-1920,23.0,565.8,165.6
shaohan,shoulder,0,4.279283046722412,0.23,-1.06,-0.19,610,-5037,1514,30.36,568.56,166.52
shaohan,shoulder,0,4.398024082183838,0.29,-1.15,-0.2,337,-4619,3579,78.2,568.56,156.4
shaohan,shoulder,0,4.516376972198486,0.36,-1.26,-0.2,-675,-4389,4882,141.68,558.44,153.64
shaohan,shoulder,0,4.6577630043029785,0.26,-1.22,-0.22,-1268,-1119,-1052,183.08,538.2,151.8
shaohan,shoulder,0,4.771554946899414,0.29,-1.23,-0.2,712,3848,-3157,160.08,546.48,153.64
shaohan,shoulder,0,4.921863079071045,0.29,-1.28,-0.24,296,6461,-5170,100.28,555.68,164.68
shaohan,shoulder,0,5.034120082855225,0.35,-1.23,-0.19,240,4972,-1004,26.68,570.4,160.08
shaohan,shoulder,0,5.15416407585144,0.29,-1.05,-0.17,-4503,2040,4694,9.2,562.12,171.12
shaohan,shoulder,0,5.2678539752960205,0.22,-0.84,-0.18,-5896,5649,6944,29.44,533.6,206.08
