User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Dan,tricep,0,0.00020194053649902344,-0.34,0.93,-0.06,273,-358,2105,235.52,-241.04,188.6
Dan,tricep,0,0.24909090995788574,-0.22,0.86,-0.06,-666,730,1973,218.96,-245.64,187.68
Dan,tricep,0,0.3642239570617676,-0.18,0.81,-0.01,-1716,-1073,2827,200.56,-256.68,182.16
Dan,tricep,0,0.483691930770874,-0.12,0.93,-0.05,-1253,731,3832,180.32,-271.4,172.04
Dan,tricep,0,0.6436619758605957,-0.08,1.09,0.01,-2604,2823,1568,144.44,-289.8,152.72
Dan,tricep,0,0.7515630722045898,-0.17,1.11,-0.02,1324,155,-2134,127.88,-299.0,149.96
Dan,tricep,0,0.847815990447998,-0.2,1.03,-0.02,1983,-2176,-5388,158.24,-288.88,161.0
Dan,tricep,0,0.9865469932556152,-0.24,0.99,-0.04,2624,374,-6996,215.28,-261.28,173.88
Dan,tricep,0,1.1442348957061768,-0.22,0.89,0.01,693,-1666,-3454,265.88,-225.4,188.6
Dan,tricep,0,1.2442750930786133,-0.21,0.88,-0.05,123,2578,6368,261.28,-224.48,189.52
Dan,tricep,0,1.3525340557098389,-0.15,0.93,-0.03,-772,179,12149,187.68,-258.52,192.28
Dan,tricep,0,1.4850389957427979,0.08,1.01,-0.04,-2177,1437,16794,67.16,-279.68,185.84
Dan,tricep,0,1.6436059474945068,0.31,1.0,-0.05,-2597,4215,20860,-92.0,-259.44,169.28
Dan,tricep,0,1.7443029880523682,0.58,0.92,-0.02,-4964,5772,23029,-179.4,-219.88,147.2
Dan,tricep,0,1.8502380847930908,0.8,0.83,0.14,-4790,-6137,24058,-325.68,-90.16,105.8
Dan,tricep,0,1.9953429698944092,0.76,0.34,0.14,1822,640,1720,-370.76,67.16,114.08
Dan,tricep,0,2.144176959991455,0.7,0.32,0.0,3440,-2956,-9859,-366.16,72.68,126.96
Dan,tricep,0,2.2440738677978516,0.81,0.35,-0.01,7329,-683,-19279,-333.96,-15301.44,0.92
Dan,tricep,0,2.348737955093384,0.7,0.59,-0.09,5155,-9134,-24735,-218.04,-122.36,214.36
Dan,tricep,0,2.4889888763427734,0.6,0.93,-0.15,3287,-4277,-24504,-40.48,-193.2,254.84
Dan,tricep,0,2.644202947616577,0.34,0.98,-0.22,-537,-3736,-17940,136.16,-188.6,267.72
Dan,tricep,0,2.7443089485168457,0.1,0.88,-0.24,-1094,-4890,-12020,255.76,-147.2,253.0
Dan,tricep,0,2.8515970706939697,-0.19,0.88,-0.23,-200,9,2001,309.12,-132.48,235.52
Dan,tricep,0,2.982775926589966,-0.15,0.87,-0.25,-727,8991,6622,243.8,-149.96,257.6
Dan,tricep,0,3.144223928451538,-0.04,0.93,-0.24,-1983,2544,14572,150.88,-192.28,263.12
Dan,tricep,0,3.2442100048065186,0.15,1.01,-0.24,-4435,981,20987,18.4,-221.72,248.4
Dan,tricep,0,3.3465540409088135,0.43,1.0,-0.17,-7370,7742,24613,-69.92,-216.2,228.16
Dan,tricep,0,3.4912450313568115,0.81,0.82,-0.02,-10985,7481,24024,-260.36,-146.28,149.96
Dan,tricep,0,3.6441149711608887,0.77,0.6,0.05,-10511,-5215,23992,-376.28,6.44,80.96
Dan,tricep,0,3.744086980819702,0.67,0.19,0.03,173,-2873,1088,-390.08,152.72,84.64
Dan,tricep,0,3.859092950820923,0.62,0.04,-0.01,5922,67,-13758,-379.96,141.68,115.92
Dan,tricep,0,3.97918701171875,0.82,0.43,-0.01,9957,-4666,-22501,-361.56,24.84,117.76
Dan,tricep,0,4.144273042678833,0.82,0.64,-0.08,8045,-3229,-24077,-253.0,-113.16,184.92
Dan,tricep,0,4.244072914123535,0.67,0.85,-0.15,6608,-8603,-23715,-108.56,-190.44,232.76
Dan,tricep,0,4.35263991355896,0.26,1.05,-0.2,2144,-4613,-24267,99.36,-187.68,274.16
Dan,tricep,0,4.48279595375061,0.3,0.94,-0.28,-475,-6781,-13368,240.12,-130.64,274.16
Dan,tricep,0,4.644105911254883,-0.09,0.85,-0.29,2423,3280,4743,286.12,-118.68,255.76
Dan,tricep,0,4.744034051895142,-0.17,0.83,-0.27,-515,1577,3964,236.44,-131.56,276.0
Dan,tricep,0,4.846535921096802,-0.05,0.9,-0.29,-2502,4714,14226,165.6,-164.68,276.92
Dan,tricep,0,4.992707967758179,0.13,1.0,-0.31,-4994,4575,25057,7.36,-205.16,258.52
Dan,tricep,0,5.144113063812256,0.38,1.03,-0.14,-9789,9484,26922,-103.04,-195.96,232.76
Dan,tricep,0,5.244050979614258,0.76,0.88,0.01,-11358,9357,22900,-300.84,-103.96,132.48
Dan,tricep,0,5.379015922546387,0.8,0.71,0.05,-10072,-4406,21189,-388.24,55.2,76.36
Dan,tricep,0,5.5431129932403564,0.69,0.19,-0.01,615,-4250,-1271,-386.4,172.04,91.08
Dan,tricep,0,5.643363952636719,0.75,0.17,-0.03,4899,513,-12065,-376.28,141.68,117.76
Dan,tricep,0,5.743443965911865,0.86,0.23,-0.02,9239,-4256,-22466,-354.2,27.6,134.32
Dan,tricep,0,5.8553690910339355,0.8,0.6,-0.07,7661,-5452,-24024,-258.52,-104.88,186.76
Dan,tricep,0,5.967797040939331,0.64,0.89,-0.2,4463,-5543,-22958,-92.92,-181.24,249.32
Dan,tricep,0,6.107834100723267,0.37,1.02,-0.26,2943,-4701,-18895,73.6,-187.68,275.08
Dan,tricep,0,6.244082927703857,0.22,0.9,-0.28,2441,-4040,-13598,195.04,-139.84,284.28
Dan,tricep,0,6.389034986495972,-0.06,0.81,-0.29,1283,510,1954,257.6,-115.0,271.4
Dan,tricep,0,6.544157028198242,-0.14,0.82,-0.29,-1296,2818,4978,209.76,-123.28,289.8
Dan,tricep,0,6.642627954483032,-0.03,0.91,-0.32,-3964,5020,13993,134.32,-165.6,282.44
Dan,tricep,0,6.744150876998901,0.05,0.99,-0.3,-5027,5462,20061,-6.44,-202.4,261.28
Dan,tricep,0,6.855340003967285,0.37,0.97,-0.2,-6792,6246,19847,-95.68,-199.64,235.52
Dan,tricep,0,6.9678120613098145,0.66,0.86,-0.07,-8904,8505,19485,-248.4,-146.28,167.44
Dan,tricep,0,7.10906195640564,0.88,0.68,0.11,-9951,951,19241,-355.12,-38.64,88.32
Dan,tricep,0,7.24349308013916,0.83,0.45,0.21,-6483,-4960,13357,-392.84,96.6,68.08
Dan,tricep,0,7.34403395652771,0.81,0.08,0.08,-276,-3223,-292,-391.92,167.44,82.8
Dan,tricep,0,7.46147608757019,0.78,0.1,0.06,5311,833,-9525,-380.88,143.52,103.96
Dan,tricep,0,7.583997011184692,0.93,0.18,0.03,6629,-981,-14827,-372.6,55.2,106.72
Dan,tricep,0,7.7437450885772705,0.93,0.48,0.04,7881,-3159,-18444,-323.84,-51.52,140.76
