User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Morgan,tricep,0,9.584426879882812e-05,-0.28,0.84,-0.33,66,-710,673,235.52,13.8,171.12
Morgan,tricep,0,0.226701021194458,-0.26,0.84,-0.34,-169,-71,-75,232.76,11.04,172.96
Morgan,tricep,0,0.344127893447876,-0.27,0.85,-0.34,-80,-32,-152,235.52,11.04,171.12
Morgan,tricep,0,0.45429301261901855,-0.26,0.85,-0.34,87,197,-119,232.76,13.8,172.96
Morgan,tricep,0,0.5981519222259521,-0.27,0.84,-0.33,18,64,-16,231.84,15.64,170.2
Morgan,tricep,0,0.7263100147247314,-0.27,0.84,-0.34,36,162,-68,234.6,11.96,172.96
Morgan,tricep,0,0.8262298107147217,-0.27,0.84,-0.34,278,-51,-386,233.68,13.8,173.88
Morgan,tricep,0,0.9418849945068359,-0.28,0.84,-0.34,267,-64,-591,233.68,16.56,171.12
Morgan,tricep,0,1.0679998397827148,-0.28,0.83,-0.34,324,-8,-674,239.2,20.24,172.04
Morgan,tricep,0,1.2261807918548584,-0.28,0.83,-0.34,184,-358,-2,238.28,23.92,175.72
Morgan,tricep,0,1.3262279033660889,-0.24,0.83,-0.33,-923,-24,942,241.04,23.0,173.88
Morgan,tricep,0,1.4303278923034668,-0.21,0.87,-0.32,-1296,132,3376,237.36,14.72,169.28
Morgan,tricep,0,1.5442419052124023,-0.13,0.88,-0.29,-1943,-572,6989,219.88,-6.44,169.28
Morgan,tricep,0,1.6576688289642334,0.01,0.92,-0.25,-4979,1676,11662,183.08,-42.32,165.6
Morgan,tricep,0,1.8256869316101074,0.11,1.0,-0.2,-6624,986,14857,110.4,-92.0,138.0
Morgan,tricep,0,1.9262409210205078,0.29,1.02,-0.11,-6482,2452,14127,23.92,-126.04,93.84
Morgan,tricep,0,2.0454578399658203,0.49,0.93,-0.01,-7015,3362,14187,-55.2,-129.72,44.16
Morgan,tricep,0,2.162968873977661,0.59,0.77,0.1,-6571,4145,11218,-120.52,-115.0,0.92
Morgan,tricep,0,2.3254549503326416,0.65,0.64,0.14,-1719,2264,2788,-160.08,-95.68,-30.36
Morgan,tricep,0,2.4262847900390625,0.7,0.58,0.19,2931,382,-4884,-151.8,-99.36,-24.84
Morgan,tricep,0,2.5252628326416016,0.69,0.67,0.16,6624,644,-8981,-138.0,-110.4,-16.56
Morgan,tricep,0,2.6404969692230225,0.65,0.81,0.14,11422,-3335,-14261,-91.08,-125.12,23.0
Morgan,tricep,0,2.784446954727173,0.61,0.9,0.05,9728,-4816,-14716,-4.6,-120.52,96.6
Morgan,tricep,0,2.926424980163574,0.42,0.95,-0.05,5745,-6844,-12288,100.28,-86.48,141.68
Morgan,tricep,0,3.0253210067749023,0.25,0.95,-0.16,4996,647,-8712,170.2,-44.16,161.92
